"i" "j" "cor" "p"
"3313" "f_sales_last6mnths" "nf_visits_last6mnths" 0.624945550903843 0.624945550903843
"3314" "f_sales_last12mnths" "nf_visits_last6mnths" 0.566057482736904 0.566057482736904
"3315" "f_visits_q1" "nf_visits_last6mnths" 0.607782820042592 0.607782820042592
"3316" "f_visits_last6mnths" "nf_visits_last6mnths" 0.669455099547741 0.669455099547741
"3317" "f_visits_last12mnths" "nf_visits_last6mnths" 0.59238258551801 0.59238258551801
"3318" "nf_sales_q1" "nf_visits_last6mnths" 0.574885154607992 0.574885154607992
"3319" "nf_sales_last6mnths" "nf_visits_last6mnths" 0.685895158132752 0.685895158132752
"3320" "nf_sales_last12mnths" "nf_visits_last6mnths" 0.630353570389879 0.630353570389879
"3321" "nf_visits_q1" "nf_visits_last6mnths" 0.829818797216471 0.829818797216471
"3322" "churn_flag" "nf_visits_last12mnths" -0.277658034999401 -0.277658034999401
"3323" "promo_sales_per" "nf_visits_last12mnths" 0.0109304697368341 0.0109304697368341
"3324" "margin_per" "nf_visits_last12mnths" -0.0410114081838762 -0.0410114081838762
"3325" "food_visits_per" "nf_visits_last12mnths" 0.013066659719906 0.013066659719906
"3326" "food_sales_per" "nf_visits_last12mnths" -0.102386888547868 -0.102386888547868
"3327" "food_promo_per" "nf_visits_last12mnths" -0.0177500143658309 -0.0177500143658309
"3328" "non_food_promo_per" "nf_visits_last12mnths" 0.0365009761951633 0.0365009761951633
"3329" "food_colli_per" "nf_visits_last12mnths" -0.0948346826613688 -0.0948346826613688
"3330" "food_pieces_per" "nf_visits_last12mnths" -0.103037299405069 -0.103037299405069
"3331" "recency" "nf_visits_last12mnths" -0.306877785067422 -0.306877785067422
"3332" "sales" "nf_visits_last12mnths" 0.663967459814517 0.663967459814517
"3333" "visits" "nf_visits_last12mnths" 0.667866566981819 0.667866566981819
"3334" "sales_last_12months" "nf_visits_last12mnths" 0.70304538922503 0.70304538922503
"3335" "visits_last_12months" "nf_visits_last12mnths" 0.735663897191301 0.735663897191301
"3336" "tenure..in.days." "nf_visits_last12mnths" 0.136618808814854 0.136618808814854
"3337" "Days.since.first.visit" "nf_visits_last12mnths" 0.173337564914939 0.173337564914939
"3338" "sales_q1" "nf_visits_last12mnths" 0.535068929187387 0.535068929187387
"3339" "sales_q3" "nf_visits_last12mnths" 0.609274436787812 0.609274436787812
"3340" "sales_q4" "nf_visits_last12mnths" 0.594009135240818 0.594009135240818
"3341" "sales_last_6months" "nf_visits_last12mnths" 0.621819931803506 0.621819931803506
"3342" "visits_q1" "nf_visits_last12mnths" 0.555011075149126 0.555011075149126
"3343" "visits_q3" "nf_visits_last12mnths" 0.662348343914789 0.662348343914789
"3344" "visits_q4" "nf_visits_last12mnths" 0.61275987055498 0.61275987055498
"3345" "visits_last_6months" "nf_visits_last12mnths" 0.648787924147066 0.648787924147066
"3346" "visit_months" "nf_visits_last12mnths" 0.683243409701919 0.683243409701919
"3347" "freq_last_6months" "nf_visits_last12mnths" -0.322965996567451 -0.322965996567451
"3348" "freq_last_12months" "nf_visits_last12mnths" -0.538356689708678 -0.538356689708678
"3349" "freq" "nf_visits_last12mnths" -0.518261874445462 -0.518261874445462
"3350" "freq_per_chg_yoy" "nf_visits_last12mnths" -0.161789324453735 -0.161789324453735
"3351" "freq_per_chg_6_6" "nf_visits_last12mnths" -0.133462833001888 -0.133462833001888
"3352" "sales_per_chg_yoy" "nf_visits_last12mnths" -0.0162736351415506 -0.0162736351415506
"3353" "sales_per_chg_6_6" "nf_visits_last12mnths" -0.162976234074951 -0.162976234074951
"3354" "sales_per_chg_q1_q2" "nf_visits_last12mnths" -0.169883392756383 -0.169883392756383
"3355" "visits_per_chg_yoy" "nf_visits_last12mnths" 0.00517753143883047 0.00517753143883047
"3356" "visits_per_chg_6_6" "nf_visits_last12mnths" -0.138130126241436 -0.138130126241436
"3357" "visits_per_chg_q1_q2" "nf_visits_last12mnths" -0.100044896524975 -0.100044896524975
"3358" "basket" "nf_visits_last12mnths" 0.167483276967797 0.167483276967797
"3359" "basket_q1" "nf_visits_last12mnths" 0.215932470777616 0.215932470777616
"3360" "basket_last_6months" "nf_visits_last12mnths" 0.165251616405578 0.165251616405578
"3361" "basket_last_12months" "nf_visits_last12mnths" 0.167940471319081 0.167940471319081
"3362" "basket_per_chg_yoy" "nf_visits_last12mnths" -0.0525154344900828 -0.0525154344900828
"3363" "basket_per_chg_6_6" "nf_visits_last12mnths" -0.0884868231993177 -0.0884868231993177
"3364" "basket_per_chg_q1_q2" "nf_visits_last12mnths" -0.138876239930941 -0.138876239930941
"3365" "consistency_mnth_cd" "nf_visits_last12mnths" 0.509598345439846 0.509598345439846
"3366" "consistency_qtr_cd" "nf_visits_last12mnths" 0.431413929896148 0.431413929896148
"3367" "expect_visit_flag" "nf_visits_last12mnths" -0.0331633337784447 -0.0331633337784447
"3368" "avg_main_cat" "nf_visits_last12mnths" 0.191993355195439 0.191993355195439
"3369" "avg_main_cat_q1" "nf_visits_last12mnths" 0.238601378801463 0.238601378801463
"3370" "avg_main_cat_last_6months" "nf_visits_last12mnths" 0.179143069348752 0.179143069348752
"3371" "avg_main_cat_last_12months" "nf_visits_last12mnths" 0.193727298448854 0.193727298448854
"3372" "avg_no_art" "nf_visits_last12mnths" 0.182495285279821 0.182495285279821
"3373" "avg_articles_q1" "nf_visits_last12mnths" 0.224076665999682 0.224076665999682
"3374" "avg_articles_last_6months" "nf_visits_last12mnths" 0.170181115346507 0.170181115346507
"3375" "avg_articles_last_12months" "nf_visits_last12mnths" 0.181757748558686 0.181757748558686
"3376" "avg_basket" "nf_visits_last12mnths" 0.167483276967797 0.167483276967797
"3377" "avg_basket_q1" "nf_visits_last12mnths" 0.215932470777616 0.215932470777616
"3378" "avg_basket_last_6months" "nf_visits_last12mnths" 0.165251616405578 0.165251616405578
"3379" "avg_basket_last_12months" "nf_visits_last12mnths" 0.167940471319081 0.167940471319081
"3380" "avg_main_cat_6_6" "nf_visits_last12mnths" -0.123241525466588 -0.123241525466588
"3381" "avg_main_cat_q1_q2" "nf_visits_last12mnths" 0.0544420824116934 0.0544420824116934
"3382" "avg_main_cat_yoy" "nf_visits_last12mnths" -0.0431295333345037 -0.0431295333345037
"3383" "avg_articles_6_6" "nf_visits_last12mnths" -0.0798168488357652 -0.0798168488357652
"3384" "avg_articles_q1_q2" "nf_visits_last12mnths" 0.0334502318488794 0.0334502318488794
"3385" "avg_articles_yoy" "nf_visits_last12mnths" -0.0532212017733169 -0.0532212017733169
"3386" "avg_basket_6_6" "nf_visits_last12mnths" -0.146151251035432 -0.146151251035432
"3387" "avg_basket_q1_q2" "nf_visits_last12mnths" -0.138876239930941 -0.138876239930941
"3388" "avg_basket_yoy" "nf_visits_last12mnths" -0.0525154344930698 -0.0525154344930698
"3389" "total_coupon_disc" "nf_visits_last12mnths" 0.411070817545096 0.411070817545096
"3390" "total_colli" "nf_visits_last12mnths" 0.654696020763071 0.654696020763071
"3391" "total_pieces" "nf_visits_last12mnths" 0.650104075378774 0.650104075378774
"3392" "distinct_categories" "nf_visits_last12mnths" 0.687548954816889 0.687548954816889
"3393" "f_sales_q1" "nf_visits_last12mnths" 0.501627007434421 0.501627007434421
"3394" "f_sales_last6mnths" "nf_visits_last12mnths" 0.580874478225811 0.580874478225811
"3395" "f_sales_last12mnths" "nf_visits_last12mnths" 0.64983793142216 0.64983793142216
"3396" "f_visits_q1" "nf_visits_last12mnths" 0.547812650454822 0.547812650454822
"3397" "f_visits_last6mnths" "nf_visits_last12mnths" 0.640632174844167 0.640632174844167
"3398" "f_visits_last12mnths" "nf_visits_last12mnths" 0.725866933892579 0.725866933892579
"3399" "nf_sales_q1" "nf_visits_last12mnths" 0.458308726126516 0.458308726126516
"3400" "nf_sales_last6mnths" "nf_visits_last12mnths" 0.560821773433368 0.560821773433368
"3401" "nf_sales_last12mnths" "nf_visits_last12mnths" 0.699493362907169 0.699493362907169
"3402" "nf_visits_q1" "nf_visits_last12mnths" 0.674106705303003 0.674106705303003
"3403" "nf_visits_last6mnths" "nf_visits_last12mnths" 0.842003427947583 0.842003427947583
"3404" "churn_flag" "p_sales_q1" -0.20809264755425 -0.20809264755425
"3405" "promo_sales_per" "p_sales_q1" 0.0922631264724235 0.0922631264724235
"3406" "margin_per" "p_sales_q1" -0.0606181175027963 -0.0606181175027963
"3407" "food_visits_per" "p_sales_q1" 0.0744244812142182 0.0744244812142182
"3408" "food_sales_per" "p_sales_q1" 0.00215393559346667 0.00215393559346667
"3409" "food_promo_per" "p_sales_q1" 0.0472351260984014 0.0472351260984014
"3410" "non_food_promo_per" "p_sales_q1" 0.111584639854119 0.111584639854119
"3411" "food_colli_per" "p_sales_q1" 0.0123510614334107 0.0123510614334107
"3412" "food_pieces_per" "p_sales_q1" 0.0128178851229212 0.0128178851229212
"3413" "recency" "p_sales_q1" -0.374351141765339 -0.374351141765339
"3414" "sales" "p_sales_q1" 0.495900222690374 0.495900222690374
"3415" "visits" "p_sales_q1" 0.350092834006151 0.350092834006151
"3416" "sales_last_12months" "p_sales_q1" 0.546237309612167 0.546237309612167
"3417" "visits_last_12months" "p_sales_q1" 0.395417212994143 0.395417212994143
"3418" "tenure..in.days." "p_sales_q1" 0.11645632358261 0.11645632358261
"3419" "Days.since.first.visit" "p_sales_q1" 0.0890769894889657 0.0890769894889657
"3420" "sales_q1" "p_sales_q1" 0.726532607725081 0.726532607725081
"3421" "sales_q3" "p_sales_q1" 0.35129146707878 0.35129146707878
"3422" "sales_q4" "p_sales_q1" 0.336138669805746 0.336138669805746
"3423" "sales_last_6months" "p_sales_q1" 0.628793503617991 0.628793503617991
"3424" "visits_q1" "p_sales_q1" 0.5369634809659 0.5369634809659
"3425" "visits_q3" "p_sales_q1" 0.259881548412588 0.259881548412588
"3426" "visits_q4" "p_sales_q1" 0.237081834266329 0.237081834266329
"3427" "visits_last_6months" "p_sales_q1" 0.465541728034923 0.465541728034923
"3428" "visit_months" "p_sales_q1" 0.36889180489175 0.36889180489175
"3429" "freq_last_6months" "p_sales_q1" -0.26718234733983 -0.26718234733983
"3430" "freq_last_12months" "p_sales_q1" -0.257331888349904 -0.257331888349904
"3431" "freq" "p_sales_q1" -0.234523114771983 -0.234523114771983
"3432" "freq_per_chg_yoy" "p_sales_q1" -0.0801527507046175 -0.0801527507046175
"3433" "freq_per_chg_6_6" "p_sales_q1" -0.188240710194493 -0.188240710194493
"3434" "sales_per_chg_yoy" "p_sales_q1" 0.0385648464830136 0.0385648464830136
"3435" "sales_per_chg_6_6" "p_sales_q1" 0.120000363339015 0.120000363339015
"3436" "sales_per_chg_q1_q2" "p_sales_q1" 0.0925820895716445 0.0925820895716445
"3437" "visits_per_chg_yoy" "p_sales_q1" 0.0279554267056816 0.0279554267056816
"3438" "visits_per_chg_6_6" "p_sales_q1" 0.138865495091218 0.138865495091218
"3439" "visits_per_chg_q1_q2" "p_sales_q1" 0.173732345109581 0.173732345109581
"3440" "basket" "p_sales_q1" 0.261708678276006 0.261708678276006
"3441" "basket_q1" "p_sales_q1" 0.465625771445553 0.465625771445553
"3442" "basket_last_6months" "p_sales_q1" 0.317724792986734 0.317724792986734
"3443" "basket_last_12months" "p_sales_q1" 0.277408888374399 0.277408888374399
"3444" "basket_per_chg_yoy" "p_sales_q1" 0.0506878190115637 0.0506878190115637
"3445" "basket_per_chg_6_6" "p_sales_q1" 0.0857855466711013 0.0857855466711013
"3446" "basket_per_chg_q1_q2" "p_sales_q1" 0.0902267908545807 0.0902267908545807
"3447" "consistency_mnth_cd" "p_sales_q1" 0.30568762545089 0.30568762545089
"3448" "consistency_qtr_cd" "p_sales_q1" 0.252470731620356 0.252470731620356
"3449" "expect_visit_flag" "p_sales_q1" -0.225080090651314 -0.225080090651314
"3450" "avg_main_cat" "p_sales_q1" 0.214683294564517 0.214683294564517
"3451" "avg_main_cat_q1" "p_sales_q1" 0.386585631540848 0.386585631540848
"3452" "avg_main_cat_last_6months" "p_sales_q1" 0.241011887055072 0.241011887055072
"3453" "avg_main_cat_last_12months" "p_sales_q1" 0.220953998504215 0.220953998504215
"3454" "avg_no_art" "p_sales_q1" 0.223003356714657 0.223003356714657
"3455" "avg_articles_q1" "p_sales_q1" 0.391017345211382 0.391017345211382
"3456" "avg_articles_last_6months" "p_sales_q1" 0.252506698892912 0.252506698892912
"3457" "avg_articles_last_12months" "p_sales_q1" 0.23040295617123 0.23040295617123
"3458" "avg_basket" "p_sales_q1" 0.261708678276006 0.261708678276006
"3459" "avg_basket_q1" "p_sales_q1" 0.465625771445553 0.465625771445553
"3460" "avg_basket_last_6months" "p_sales_q1" 0.317724792986734 0.317724792986734
"3461" "avg_basket_last_12months" "p_sales_q1" 0.277408888374399 0.277408888374399
"3462" "avg_main_cat_6_6" "p_sales_q1" 0.0512648271193645 0.0512648271193645
"3463" "avg_main_cat_q1_q2" "p_sales_q1" 0.198954158189414 0.198954158189414
"3464" "avg_main_cat_yoy" "p_sales_q1" 0.0105699216641744 0.0105699216641744
"3465" "avg_articles_6_6" "p_sales_q1" 0.0522702751318733 0.0522702751318733
"3466" "avg_articles_q1_q2" "p_sales_q1" 0.18457833133173 0.18457833133173
"3467" "avg_articles_yoy" "p_sales_q1" 0.0166692973244092 0.0166692973244092
"3468" "avg_basket_6_6" "p_sales_q1" 0.0805749612886523 0.0805749612886523
"3469" "avg_basket_q1_q2" "p_sales_q1" 0.0902267908545807 0.0902267908545807
"3470" "avg_basket_yoy" "p_sales_q1" 0.0506878190065479 0.0506878190065479
"3471" "total_coupon_disc" "p_sales_q1" 0.379166672034953 0.379166672034953
"3472" "total_colli" "p_sales_q1" 0.484270680567182 0.484270680567182
"3473" "total_pieces" "p_sales_q1" 0.479773961438471 0.479773961438471
"3474" "distinct_categories" "p_sales_q1" 0.427030929927807 0.427030929927807
"3475" "f_sales_q1" "p_sales_q1" 0.667977538748625 0.667977538748625
"3476" "f_sales_last6mnths" "p_sales_q1" 0.586989296167035 0.586989296167035
"3477" "f_sales_last12mnths" "p_sales_q1" 0.516502819463383 0.516502819463383
"3478" "f_visits_q1" "p_sales_q1" 0.533799570755884 0.533799570755884
"3479" "f_visits_last6mnths" "p_sales_q1" 0.465628733235149 0.465628733235149
"3480" "f_visits_last12mnths" "p_sales_q1" 0.396281488016889 0.396281488016889
"3481" "nf_sales_q1" "p_sales_q1" 0.632290561597345 0.632290561597345
"3482" "nf_sales_last6mnths" "p_sales_q1" 0.54405228653611 0.54405228653611
"3483" "nf_sales_last12mnths" "p_sales_q1" 0.479662537085277 0.479662537085277
"3484" "nf_visits_q1" "p_sales_q1" 0.619717136588724 0.619717136588724
"3485" "nf_visits_last6mnths" "p_sales_q1" 0.563480778007567 0.563480778007567
"3486" "nf_visits_last12mnths" "p_sales_q1" 0.489455421862913 0.489455421862913
"3487" "churn_flag" "p_sales_last6mnths" -0.213043312433696 -0.213043312433696
"3488" "promo_sales_per" "p_sales_last6mnths" 0.134624510667262 0.134624510667262
"3489" "margin_per" "p_sales_last6mnths" -0.105691596343734 -0.105691596343734
"3490" "food_visits_per" "p_sales_last6mnths" 0.0819541131127865 0.0819541131127865
"3491" "food_sales_per" "p_sales_last6mnths" 0.0162854629215562 0.0162854629215562
"3492" "food_promo_per" "p_sales_last6mnths" 0.0941109780734442 0.0941109780734442
"3493" "non_food_promo_per" "p_sales_last6mnths" 0.129548061786026 0.129548061786026
"3494" "food_colli_per" "p_sales_last6mnths" 0.0380571945530068 0.0380571945530068
"3495" "food_pieces_per" "p_sales_last6mnths" 0.0356902259118051 0.0356902259118051
"3496" "recency" "p_sales_last6mnths" -0.30635141388156 -0.30635141388156
"3497" "sales" "p_sales_last6mnths" 0.59271516691033 0.59271516691033
"3498" "visits" "p_sales_last6mnths" 0.417654030274484 0.417654030274484
"3499" "sales_last_12months" "p_sales_last6mnths" 0.66025603992758 0.66025603992758
"3500" "visits_last_12months" "p_sales_last6mnths" 0.476035210093249 0.476035210093249
"3501" "tenure..in.days." "p_sales_last6mnths" 0.137620791518598 0.137620791518598
"3502" "Days.since.first.visit" "p_sales_last6mnths" 0.106613954878993 0.106613954878993
"3503" "sales_q1" "p_sales_last6mnths" 0.671980881371456 0.671980881371456
"3504" "sales_q3" "p_sales_last6mnths" 0.437735728686589 0.437735728686589
"3505" "sales_q4" "p_sales_last6mnths" 0.413002158551352 0.413002158551352
"3506" "sales_last_6months" "p_sales_last6mnths" 0.741063007331769 0.741063007331769
"3507" "visits_q1" "p_sales_last6mnths" 0.50078503168845 0.50078503168845
"3508" "visits_q3" "p_sales_last6mnths" 0.332024961422733 0.332024961422733
"3509" "visits_q4" "p_sales_last6mnths" 0.293838416812059 0.293838416812059
"3510" "visits_last_6months" "p_sales_last6mnths" 0.540455192975642 0.540455192975642
"3511" "visit_months" "p_sales_last6mnths" 0.440367388593627 0.440367388593627
"3512" "freq_last_6months" "p_sales_last6mnths" -0.319112682291174 -0.319112682291174
"3513" "freq_last_12months" "p_sales_last6mnths" -0.350560581422077 -0.350560581422077
"3514" "freq" "p_sales_last6mnths" -0.298381792460536 -0.298381792460536
"3515" "freq_per_chg_yoy" "p_sales_last6mnths" -0.12055828527245 -0.12055828527245
"3516" "freq_per_chg_6_6" "p_sales_last6mnths" -0.214150277724714 -0.214150277724714
"3517" "sales_per_chg_yoy" "p_sales_last6mnths" 0.0459233078268548 0.0459233078268548
"3518" "sales_per_chg_6_6" "p_sales_last6mnths" 0.108965152074232 0.108965152074232
"3519" "sales_per_chg_q1_q2" "p_sales_last6mnths" -0.100930845573216 -0.100930845573216
"3520" "visits_per_chg_yoy" "p_sales_last6mnths" 0.0356937141293454 0.0356937141293454
"3521" "visits_per_chg_6_6" "p_sales_last6mnths" 0.12892050401522 0.12892050401522
"3522" "visits_per_chg_q1_q2" "p_sales_last6mnths" -0.0281166672259271 -0.0281166672259271
"3523" "basket" "p_sales_last6mnths" 0.314184037647355 0.314184037647355
"3524" "basket_q1" "p_sales_last6mnths" 0.405313697972469 0.405313697972469
"3525" "basket_last_6months" "p_sales_last6mnths" 0.38373673877068 0.38373673877068
"3526" "basket_last_12months" "p_sales_last6mnths" 0.333922570702031 0.333922570702031
"3527" "basket_per_chg_yoy" "p_sales_last6mnths" 0.0617120113896371 0.0617120113896371
"3528" "basket_per_chg_6_6" "p_sales_last6mnths" 0.100364543302455 0.100364543302455
"3529" "basket_per_chg_q1_q2" "p_sales_last6mnths" -0.0860953192870133 -0.0860953192870133
"3530" "consistency_mnth_cd" "p_sales_last6mnths" 0.353455619098634 0.353455619098634
"3531" "consistency_qtr_cd" "p_sales_last6mnths" 0.280881253576902 0.280881253576902
"3532" "expect_visit_flag" "p_sales_last6mnths" -0.133263689538082 -0.133263689538082
"3533" "avg_main_cat" "p_sales_last6mnths" 0.248915086628098 0.248915086628098
"3534" "avg_main_cat_q1" "p_sales_last6mnths" 0.335405731445361 0.335405731445361
"3535" "avg_main_cat_last_6months" "p_sales_last6mnths" 0.278490175125433 0.278490175125433
